Longitude,Latitude,Altitude,Time,Speed,points
-110.985648,45.464917,2274.1,20580.0,2.2493937924358125,"(45.464917, -110.985648)"
-110.985682,45.464945,2273.5,20582.0,1.9604446756954674,"(45.464945, -110.985682)"
-110.985698,45.464976,2273.0,20584.0,1.5868998050863292,"(45.464976, -110.985698)"
-110.985701,45.465011,2272.3,20587.0,1.6536307122634426,"(45.465011, -110.985701)"
-110.985705,45.465046,2271.6,20589.0,2.0164807163517517,"(45.465046, -110.985705)"
-110.985711,45.465082,2270.9,20591.0,1.610815334570165,"(45.465082, -110.985711)"
-110.985683,45.465106,2270.2,20594.0,1.2633666827152945,"(45.465106, -110.985683)"
-110.985644,45.465129,2269.4,20597.0,1.584673776955732,"(45.465129, -110.985644)"
-110.985649,45.465161,2268.8,20599.0,1.6535761320950595,"(45.465161, -110.985649)"
-110.98568,45.465194,2268.0,20602.0,1.6145383644077587,"(45.465194, -110.98568)"
-110.985703,45.46522,2267.3,20604.0,1.4719490269872473,"(45.46522, -110.985703)"
-110.985705,45.465252,2266.7,20607.0,0.9966460404911475,"(45.465252, -110.985705)"
-110.985725,45.465276,2266.1,20611.0,0.9448518828582261,"(45.465276, -110.985725)"
-110.985746,45.465301,2265.4,20614.0,0.786783748534844,"(45.465301, -110.985746)"
-110.985746,45.46533,2264.7,20621.0,0.920817213329621,"(45.46533, -110.985746)"
-110.98573,45.465364,2263.7,20624.0,1.20778175336336,"(45.465364, -110.98573)"
-110.98573,45.4654,2262.5,20628.0,1.337511912799666,"(45.4654, -110.98573)"
-110.985743,45.465426,2261.4,20630.0,2.1316563306410403,"(45.465426, -110.985743)"
-110.985779,45.465463,2259.7,20632.0,2.5990365329460166,"(45.465463, -110.985779)"
-110.985823,45.465496,2258.7,20634.0,2.2923559580136246,"(45.465496, -110.985823)"
-110.985858,45.465522,2258.0,20636.0,1.4101767186653378,"(45.465522, -110.985858)"
-110.98586,45.46555,2257.3,20640.0,1.214844255465076,"(45.46555, -110.98586)"
-110.985896,45.465584,2256.0,20643.0,2.611149796116548,"(45.465584, -110.985896)"
-110.985925,45.465608,2255.2,20644.0,1.963815355330273,"(45.465608, -110.985925)"
-110.985946,45.465636,2254.1,20655.0,0.6566953091924808,"(45.465636, -110.985946)"
-110.985976,45.465662,2252.9,20659.0,1.0443987094202436,"(45.465662, -110.985976)"
-110.985968,45.46569,2251.9,20662.0,1.011258672802542,"(45.46569, -110.985968)"
-110.98596,45.465721,2250.9,20666.0,0.8356731471516784,"(45.465721, -110.98596)"
-110.985971,45.465753,2249.9,20671.0,1.0871946069230467,"(45.465753, -110.985971)"
-110.985992,45.465787,2248.9,20674.0,1.3308246405961095,"(45.465787, -110.985992)"
-110.986011,45.465817,2248.1,20677.0,1.1558887673178955,"(45.465817, -110.986011)"
-110.986011,45.465845,2247.4,20680.0,1.3026296265646122,"(45.465845, -110.986011)"
-110.986015,45.465872,2246.8,20682.0,1.2419815081657937,"(45.465872, -110.986015)"
-110.986007,45.465905,2246.2,20686.0,0.6124996265825204,"(45.465905, -110.986007)"
-110.985999,45.465932,2245.8,20697.0,0.46475574465276226,"(45.465932, -110.985999)"
-110.985992,45.465978,2245.2,20705.0,0.9989407367862266,"(45.465978, -110.985992)"
-110.985952,45.466001,2244.9,20708.0,1.486098393249423,"(45.466001, -110.985952)"
-110.985915,45.466014,2244.6,20710.0,1.2130187914187835,"(45.466014, -110.985915)"
-110.985887,45.466035,2244.3,20714.0,1.1538748100019718,"(45.466035, -110.985887)"
-110.985896,45.466075,2244.1,20717.0,1.679159150204863,"(45.466075, -110.985896)"
-110.9859,45.466108,2243.7,20719.0,1.9042308325659287,"(45.466108, -110.9859)"
-110.985899,45.466143,2243.4,20721.0,2.1786134380778277,"(45.466143, -110.985899)"
-110.985901,45.466186,2243.0,20723.0,2.8210235941476434,"(45.466186, -110.985901)"
-110.985927,45.466241,2242.4,20725.0,2.8034750754660855,"(45.466241, -110.985927)"
-110.985954,45.466279,2242.1,20727.0,2.3105980695738744,"(45.466279, -110.985954)"
-110.985969,45.466318,2241.8,20729.0,2.1221237955317864,"(45.466318, -110.985969)"
-110.985988,45.466351,2241.4,20731.0,1.3237841664677292,"(45.466351, -110.985988)"
-110.985951,45.466375,2241.2,20737.0,1.1178888779755134,"(45.466375, -110.985951)"
-110.985945,45.466403,2241.0,20739.0,1.5884814307309671,"(45.466403, -110.985945)"
-110.985947,45.466446,2240.8,20742.0,2.6617557048098215,"(45.466446, -110.985947)"
-110.985968,45.466476,2240.6,20743.0,3.357778987410102,"(45.466476, -110.985968)"
-110.985985,45.4665,2240.4,20744.0,2.281653815980392,"(45.4665, -110.985985)"
-110.985989,45.466528,2240.1,20746.0,1.6703370566741702,"(45.466528, -110.985989)"
-110.98598,45.466559,2239.8,20748.0,1.7927072373230097,"(45.466559, -110.98598)"
-110.985971,45.466591,2239.6,20750.0,2.015661635480005,"(45.466591, -110.985971)"
-110.985962,45.46663,2239.1,20752.0,2.058959362238295,"(45.46663, -110.985962)"
-110.985958,45.466664,2238.8,20754.0,1.8789413573515334,"(45.466664, -110.985958)"
-110.985935,45.466693,2238.5,20756.0,1.9189027110114507,"(45.466693, -110.985935)"
-110.985908,45.466723,2238.1,20758.0,1.4876128601197989,"(45.466723, -110.985908)"
-110.985871,45.466717,2237.9,20761.0,0.9865115536706934,"(45.466717, -110.985871)"
-110.985828,45.466699,2237.5,20765.0,1.2026541647636926,"(45.466699, -110.985828)"
-110.985791,45.466671,2237.1,20768.0,1.2485122472145518,"(45.466671, -110.985791)"
-110.98575,45.466673,2236.8,20771.0,1.4250142223289575,"(45.466673, -110.98575)"
-110.985705,45.466676,2236.4,20773.0,2.1109561626962092,"(45.466676, -110.985705)"
-110.985644,45.466667,2235.9,20775.0,2.004390008168859,"(45.466667, -110.985644)"
-110.985611,45.466702,2235.5,20778.0,1.6784530384309702,"(45.466702, -110.985611)"
-110.985607,45.466734,2235.2,20780.0,1.758908368208755,"(45.466734, -110.985607)"
-110.985592,45.466763,2234.9,20782.0,1.5151028150316974,"(45.466763, -110.985592)"
-110.98556,45.46679,2234.6,20785.0,1.8119041718202396,"(45.46679, -110.98556)"
-110.985544,45.46683,2234.3,20787.0,2.4472272088325457,"(45.46683, -110.985544)"
-110.98554,45.466876,2233.8,20789.0,2.451296480296051,"(45.466876, -110.98554)"
-110.985523,45.466916,2233.6,20791.0,1.6345089278137284,"(45.466916, -110.985523)"
-110.985496,45.466944,2233.3,20795.0,1.21718184669122,"(45.466944, -110.985496)"
-110.985443,45.466959,2233.0,20798.0,2.1004213921577257,"(45.466959, -110.985443)"
-110.985374,45.466956,2232.5,20800.0,2.8829338607156925,"(45.466956, -110.985374)"
-110.985336,45.46695,2232.2,20801.0,3.306698880000286,"(45.46695, -110.985336)"
-110.985292,45.466943,2231.7,20802.0,2.788889082020277,"(45.466943, -110.985292)"
-110.985241,45.466938,2231.3,20804.0,1.9584759250508712,"(45.466938, -110.985241)"
-110.98523,45.466971,2230.9,20806.0,2.5806173151389324,"(45.466971, -110.98523)"
-110.985258,45.467026,2230.3,20808.0,3.3308414349545,"(45.467026, -110.985258)"
-110.985271,45.467055,2230.0,20809.0,3.0031844389730527,"(45.467055, -110.985271)"
-110.985289,45.4671,2229.6,20811.0,1.832994186081752,"(45.4671, -110.985289)"
-110.985282,45.467128,2229.4,20814.0,0.9522383729837135,"(45.467128, -110.985282)"
-110.985252,45.46715,2229.3,20818.0,1.0555953032901537,"(45.46715, -110.985252)"
-110.985251,45.467184,2229.1,20821.0,1.5056592439134535,"(45.467184, -110.985251)"
-110.985258,45.467215,2229.0,20823.0,2.043608159482881,"(45.467215, -110.985258)"
-110.98526,45.467257,2228.9,20825.0,2.1562543548658613,"(45.467257, -110.98526)"
-110.985268,45.467292,2228.9,20827.0,1.5246823982359872,"(45.467292, -110.985268)"
-110.985269,45.467321,2228.9,20830.0,1.2121770129315714,"(45.467321, -110.985269)"
-110.985236,45.467349,2228.9,20833.0,1.5425630587048895,"(45.467349, -110.985236)"
-110.985231,45.46738,2229.0,20835.0,1.8429540095620556,"(45.46738, -110.985231)"
-110.985231,45.467415,2229.1,20837.0,2.707590100290482,"(45.467415, -110.985231)"
-110.985235,45.467446,2229.2,20838.0,3.7909979325607335,"(45.467446, -110.985235)"
-110.985247,45.467482,2229.2,20839.0,3.1992395881041693,"(45.467482, -110.985247)"
-110.985246,45.467523,2229.3,20841.0,1.9809462057651772,"(45.467523, -110.985246)"
-110.98523,45.467551,2229.3,20843.0,1.6773711929916546,"(45.467551, -110.98523)"
-110.985203,45.467592,2229.3,20846.0,1.7637122172651762,"(45.467592, -110.985203)"
-110.985197,45.467625,2229.3,20848.0,1.4550253103610529,"(45.467625, -110.985197)"
-110.985144,45.467633,2229.4,20852.0,1.0521046731789507,"(45.467633, -110.985144)"
-110.985107,45.467644,2229.4,20855.0,1.034936069904727,"(45.467644, -110.985107)"
-110.985076,45.467661,2229.4,20858.0,1.2765847957511753,"(45.467661, -110.985076)"
-110.985039,45.467693,2229.3,20861.0,1.2978409886582107,"(45.467693, -110.985039)"
-110.985025,45.46772,2229.2,20864.0,1.2469677247105597,"(45.46772, -110.985025)"
-110.98501,45.467757,2229.2,20867.0,1.5216862412066727,"(45.467757, -110.98501)"
-110.985008,45.467786,2229.2,20869.0,1.6925373114505617,"(45.467786, -110.985008)"
-110.984998,45.467817,2229.2,20871.0,1.783869749382251,"(45.467817, -110.984998)"
-110.984963,45.467838,2229.1,20873.0,1.507404495254269,"(45.467838, -110.984963)"
-110.984926,45.467858,2229.0,20876.0,1.1783710891609172,"(45.467858, -110.984926)"
-110.984887,45.467872,2228.9,20879.0,1.1677989395978123,"(45.467872, -110.984887)"
-110.984892,45.467904,2229.0,20882.0,1.239943638682039,"(45.467904, -110.984892)"
-110.984901,45.467938,2229.2,20885.0,1.3142582339842268,"(45.467938, -110.984901)"
-110.984897,45.467974,2229.5,20888.0,1.3033718573135922,"(45.467974, -110.984897)"
-110.984895,45.468008,2229.6,20891.0,1.4099548891366505,"(45.468008, -110.984895)"
-110.984877,45.468048,2229.7,20894.0,1.7171625402731383,"(45.468048, -110.984877)"
-110.984862,45.46808,2229.9,20896.0,1.456045846170841,"(45.46808, -110.984862)"
-110.984833,45.468111,2230.2,20900.0,1.1901640269393419,"(45.468111, -110.984833)"
-110.98482,45.468146,2230.5,20903.0,1.2056797078058699,"(45.468146, -110.98482)"
-110.984829,45.468174,2230.6,20906.0,0.9527126365127118,"(45.468174, -110.984829)"
-110.984813,45.468202,2230.7,20910.0,0.7231774191169418,"(45.468202, -110.984813)"
-110.984808,45.468229,2230.8,20915.0,0.6577110504127097,"(45.468229, -110.984808)"
-110.984793,45.468259,2231.0,20920.0,1.0588395066346001,"(45.468259, -110.984793)"
-110.984776,45.468295,2231.2,20923.0,1.7625196632762212,"(45.468295, -110.984776)"
-110.984733,45.468318,2231.5,20925.0,1.9125781208621966,"(45.468318, -110.984733)"
-110.984704,45.468341,2231.5,20927.0,1.6787281589573255,"(45.468341, -110.984704)"
-110.984665,45.468376,2231.6,20930.0,1.7298093998662152,"(45.468376, -110.984665)"
-110.984644,45.468405,2231.7,20932.0,1.7742670259370406,"(45.468405, -110.984644)"
-110.984625,45.468433,2232.1,20934.0,1.8937671518553816,"(45.468433, -110.984625)"
-110.984588,45.468459,2232.4,20936.0,2.098702978003505,"(45.468459, -110.984588)"
-110.984544,45.468482,2232.7,20938.0,1.5490247608218704,"(45.468482, -110.984544)"
-110.984527,45.468514,2232.8,20942.0,1.3163083915942875,"(45.468514, -110.984527)"
-110.984511,45.468542,2233.0,20944.0,1.4299006903653657,"(45.468542, -110.984511)"
-110.984493,45.468571,2233.3,20947.0,1.0863323169203611,"(45.468571, -110.984493)"
-110.984484,45.468606,2233.7,20951.0,1.305120029651231,"(45.468606, -110.984484)"
-110.98443,45.468627,2234.2,20954.0,1.5759833933783176,"(45.468627, -110.98443)"
-110.984383,45.468652,2234.4,20957.0,1.3487442840226154,"(45.468652, -110.984383)"
-110.984353,45.468675,2234.7,20960.0,1.18928640402769,"(45.468675, -110.984353)"
-110.984344,45.468707,2235.1,20963.0,1.2824150357944917,"(45.468707, -110.984344)"
-110.984325,45.46874,2235.9,20966.0,1.1220512077000568,"(45.46874, -110.984325)"
-110.984291,45.468761,2236.5,20970.0,1.396794762990554,"(45.468761, -110.984291)"
-110.984288,45.468795,2236.6,20972.0,1.5737123923538234,"(45.468795, -110.984288)"
-110.984279,45.468828,2236.3,20975.0,1.3656953328844859,"(45.468828, -110.984279)"
-110.98424,45.468857,2236.1,20978.0,1.566469450329359,"(45.468857, -110.98424)"
-110.984226,45.468885,2236.2,20980.0,2.0032292991291514,"(45.468885, -110.984226)"
-110.98422,45.468927,2236.5,20982.0,2.256204307638259,"(45.468927, -110.98422)"
-110.984231,45.468965,2236.5,20984.0,1.7413097064225154,"(45.468965, -110.984231)"
-110.984246,45.468999,2236.2,20987.0,1.4452753390610722,"(45.468999, -110.984246)"
-110.984235,45.469026,2236.0,20989.0,1.2872891840723466,"(45.469026, -110.984235)"
-110.984217,45.46905,2235.8,20992.0,1.2989597028032986,"(45.46905, -110.984217)"
-110.984193,45.469073,2236.0,20994.0,1.2897129868461092,"(45.469073, -110.984193)"
-110.984179,45.469107,2236.4,20998.0,1.325632273669971,"(45.469107, -110.984179)"
-110.984149,45.469128,2236.7,21000.0,2.023146795142829,"(45.469128, -110.984149)"
-110.984132,45.469169,2237.1,21002.0,2.340115885631705,"(45.469169, -110.984132)"
-110.98415,45.469208,2237.6,21004.0,2.28148160432784,"(45.469208, -110.98415)"
-110.984204,45.469223,2237.7,21006.0,1.7345131042679043,"(45.469223, -110.984204)"
-110.984249,45.469216,2237.5,21009.0,1.231844552581425,"(45.469216, -110.984249)"
-110.984291,45.469233,2237.4,21012.0,0.8221694093013583,"(45.469233, -110.984291)"
-110.98431,45.469257,2237.4,21020.0,0.210749341384667,"(45.469257, -110.98431)"
-110.984338,45.469238,2237.3,21097.0,1.1071452821338508,"(45.469238, -110.984338)"
-110.98439,45.469224,2237.4,21099.0,1.4772135618079938,"(45.469224, -110.98439)"
-110.984429,45.469218,2237.5,21103.0,0.8001107529485898,"(45.469218, -110.984429)"
-110.984471,45.469219,2237.6,21107.0,0.49625577041566293,"(45.469219, -110.984471)"
-110.98451,45.469214,2237.6,21125.0,0.3373185176911888,"(45.469214, -110.98451)"
-110.984546,45.469195,2237.7,21132.0,0.6648271543541856,"(45.469195, -110.984546)"
-110.984494,45.469202,2237.6,21137.0,0.801237790579841,"(45.469202, -110.984494)"
-110.984457,45.469212,2237.4,21141.0,0.41799763527529826,"(45.469212, -110.984457)"
-110.98442,45.46922,2237.3,21191.0,0.09413858983206629,"(45.46922, -110.98442)"
-110.984394,45.469245,2237.5,21218.0,0.690852475019907,"(45.469245, -110.984394)"
-110.984379,45.469277,2237.8,21221.0,1.6206103604103899,"(45.469277, -110.984379)"
-110.984337,45.469297,2238.1,21223.0,1.9883982437882763,"(45.469297, -110.984337)"
-110.984294,45.469316,2237.8,21225.0,1.6478890191921942,"(45.469316, -110.984294)"
-110.984255,45.469338,2237.5,21228.0,1.5642170784126737,"(45.469338, -110.984255)"
-110.984227,45.469383,2237.6,21231.0,2.6828175481896164,"(45.469383, -110.984227)"
-110.984209,45.469412,2238.0,21232.0,3.3400454175429344,"(45.469412, -110.984209)"
-110.984194,45.469438,2238.3,21233.0,3.11803823023,"(45.469438, -110.984194)"
-110.984161,45.469488,2239.2,21235.0,3.1394122491113126,"(45.469488, -110.984161)"
-110.984146,45.469514,2239.8,21236.0,2.5473094992128322,"(45.469514, -110.984146)"
-110.984112,45.469538,2240.5,21238.0,1.7191762928694483,"(45.469538, -110.984112)"
-110.984081,45.469554,2241.0,21240.0,2.5414851038556803,"(45.469554, -110.984081)"
-110.984068,45.469584,2241.7,21241.0,2.205891633900044,"(45.469584, -110.984068)"
-110.984055,45.469613,2242.1,21245.0,0.8490933444240547,"(45.469613, -110.984055)"
-110.984043,45.469642,2242.5,21249.0,0.47449639876536215,"(45.469642, -110.984043)"
-110.984021,45.469668,2242.9,21282.0,0.627021588163985,"(45.469668, -110.984021)"
-110.984032,45.469698,2243.1,21285.0,1.325522227204392,"(45.469698, -110.984032)"
-110.984042,45.469724,2243.2,21287.0,1.0323442940976622,"(45.469724, -110.984042)"
-110.984049,45.469754,2243.4,21293.0,0.5074378070850785,"(45.469754, -110.984049)"
-110.984022,45.469775,2243.5,21300.0,0.2650496379824655,"(45.469775, -110.984022)"
-110.984012,45.469822,2243.7,21366.0,1.1551178155292274,"(45.469822, -110.984012)"
-110.984009,45.469862,2243.8,21368.0,2.069696306466333,"(45.469862, -110.984009)"
-110.984013,45.469896,2244.2,21370.0,2.14643501555738,"(45.469896, -110.984013)"
-110.984016,45.469938,2245.1,21372.0,2.2587028734806385,"(45.469938, -110.984016)"
-110.984006,45.469975,2245.9,21374.0,1.950633121506394,"(45.469975, -110.984006)"
-110.983971,45.470032,2247.4,21378.0,1.2708334026635657,"(45.470032, -110.983971)"
-110.983962,45.470065,2248.4,21383.0,1.391659878776045,"(45.470065, -110.983962)"
-110.983952,45.470099,2249.5,21385.0,1.1965010999566805,"(45.470099, -110.983952)"
-110.983942,45.470132,2250.3,21395.0,0.2902861710573068,"(45.470132, -110.983942)"
-110.983933,45.470166,2251.1,21415.0,2.0084220747312176,"(45.470166, -110.983933)"
-110.983923,45.470199,2251.8,21416.0,5.223989778024028,"(45.470199, -110.983923)"
-110.98391,45.470257,2252.9,21417.0,6.28657052965676,"(45.470257, -110.98391)"
-110.983897,45.470309,2253.8,21418.0,4.64950366906433,"(45.470309, -110.983897)"
-110.983882,45.470337,2254.2,21419.0,3.2655957866398957,"(45.470337, -110.983882)"
-110.983866,45.470363,2254.6,21420.0,2.690706953151131,"(45.470363, -110.983866)"
-110.983814,45.470378,2255.0,21422.0,1.742290271437469,"(45.470378, -110.983814)"
-110.983779,45.470354,2254.6,21425.0,1.4007689952682272,"(45.470354, -110.983779)"
-110.983768,45.470314,2254.1,21428.0,1.7702602706950081,"(45.470314, -110.983768)"
-110.983764,45.470278,2253.7,21430.0,1.326541137253451,"(45.470278, -110.983764)"
-110.983759,45.47025,2253.3,21435.0,0.4245088012374451,"(45.47025, -110.983759)"
-110.98372,45.470268,2253.7,21452.0,1.0451929728315756,"(45.470268, -110.98372)"
-110.983683,45.470289,2254.2,21454.0,1.9147832851472377,"(45.470289, -110.983683)"
-110.983647,45.470313,2254.7,21456.0,1.7558228677820082,"(45.470313, -110.983647)"
-110.983605,45.470342,2255.5,21459.0,1.9323552164388094,"(45.470342, -110.983605)"
-110.983564,45.470371,2256.3,21461.0,1.803109698286006,"(45.470371, -110.983564)"
-110.983518,45.470383,2257.0,21464.0,1.355660355369629,"(45.470383, -110.983518)"
-110.983468,45.470396,2257.8,21467.0,1.3429297845751296,"(45.470396, -110.983468)"
-110.98342,45.470398,2258.5,21470.0,0.9126263991840446,"(45.470398, -110.98342)"
-110.983386,45.470415,2259.1,21476.0,0.5400021405509448,"(45.470415, -110.983386)"
-110.983389,45.470443,2259.6,21482.0,0.34075844968338986,"(45.470443, -110.983389)"
-110.983372,45.470475,2260.2,21507.0,0.637169517344616,"(45.470475, -110.983372)"
-110.983369,45.470505,2260.5,21510.0,0.9918546379436926,"(45.470505, -110.983369)"
-110.98337,45.470536,2260.6,21514.0,0.751794775496571,"(45.470536, -110.98337)"
-110.983379,45.470564,2260.8,21519.0,0.4934648814938065,"(45.470564, -110.983379)"
-110.983382,45.470598,2261.2,21530.0,1.323944172298798,"(45.470598, -110.983382)"
-110.983364,45.470637,2261.8,21532.0,2.4100190265038846,"(45.470637, -110.983364)"
-110.983346,45.47068,2262.5,21534.0,2.4519526898396338,"(45.47068, -110.983346)"
-110.983326,45.47072,2263.2,21536.0,2.2129609155292767,"(45.47072, -110.983326)"
-110.983308,45.470754,2263.8,21538.0,1.8282416732155375,"(45.470754, -110.983308)"
-110.98329,45.47078,2264.1,21540.0,1.7905002791722449,"(45.47078, -110.98329)"
-110.98326,45.470808,2264.6,21542.0,2.2425943628956375,"(45.470808, -110.98326)"
-110.983257,45.470853,2265.1,21544.0,2.903880128895607,"(45.470853, -110.983257)"
-110.983264,45.470882,2265.4,21545.0,3.2948397908798426,"(45.470882, -110.983264)"
-110.983272,45.470911,2265.7,21546.0,2.8893596035805533,"(45.470911, -110.983272)"
-110.98328,45.470955,2266.1,21548.0,2.4389327870219244,"(45.470955, -110.98328)"
-110.983277,45.470998,2266.4,21550.0,2.0008116707946666,"(45.470998, -110.983277)"
-110.983268,45.471026,2266.6,21552.0,1.633168829671837,"(45.471026, -110.983268)"
-110.983246,45.471068,2267.0,21555.0,2.040106466157553,"(45.471068, -110.983246)"
-110.983231,45.47111,2267.3,21557.0,1.9567268886536433,"(45.47111, -110.983231)"
-110.983205,45.471146,2267.5,21560.0,1.1270213394797464,"(45.471146, -110.983205)"
-110.983194,45.471172,2267.6,21564.0,0.8064664374785848,"(45.471172, -110.983194)"
-110.983184,45.471202,2267.7,21568.0,0.983668955012434,"(45.471202, -110.983184)"
-110.983148,45.471218,2267.8,21571.0,0.9629345024592428,"(45.471218, -110.983148)"
-110.983115,45.471236,2267.9,21575.0,1.3328091366050363,"(45.471236, -110.983115)"
-110.983098,45.471267,2268.0,21577.0,1.2651569041996429,"(45.471267, -110.983098)"
-110.983073,45.471292,2267.8,21582.0,1.090347862335784,"(45.471292, -110.983073)"
-110.983063,45.471318,2267.7,21584.0,1.7337475766001662,"(45.471318, -110.983063)"
-110.983056,45.471353,2267.6,21586.0,2.3197306446221777,"(45.471353, -110.983056)"
-110.983056,45.471401,2267.6,21588.0,2.925281186255458,"(45.471401, -110.983056)"
-110.983064,45.471429,2267.6,21589.0,3.2118838086077224,"(45.471429, -110.983064)"
-110.983068,45.471458,2267.7,21590.0,2.7970211865403565,"(45.471458, -110.983068)"
-110.983065,45.4715,2268.1,21592.0,2.164522079826963,"(45.4715, -110.983065)"
-110.983051,45.471534,2268.5,21594.0,1.8418013741284356,"(45.471534, -110.983051)"
-110.983028,45.47156,2268.4,21596.0,1.5805477563793686,"(45.47156, -110.983028)"
-110.982979,45.471579,2268.3,21599.0,1.6068319272075402,"(45.471579, -110.982979)"
-110.982938,45.471592,2268.3,21601.0,1.7543665231431795,"(45.471592, -110.982938)"
-110.982894,45.471598,2268.5,21603.0,1.754722146428008,"(45.471598, -110.982894)"
-110.982853,45.471611,2268.6,21605.0,1.530048414601067,"(45.471611, -110.982853)"
-110.982827,45.471641,2268.7,21608.0,1.2734802228275361,"(45.471641, -110.982827)"
-110.982819,45.471674,2268.5,21611.0,1.6280907420516928,"(45.471674, -110.982819)"
-110.982823,45.47171,2268.3,21613.0,1.517604617198402,"(45.47171, -110.982823)"
-110.98281,45.471736,2268.2,21616.0,1.1498711363312766,"(45.471736, -110.98281)"
-110.982786,45.471766,2268.3,21619.0,0.9686332465309415,"(45.471766, -110.982786)"
-110.982748,45.471779,2268.4,21624.0,0.8598155354183334,"(45.471779, -110.982748)"
-110.982726,45.471803,2268.3,21627.0,1.12997832231879,"(45.471803, -110.982726)"
-110.982689,45.471822,2267.9,21630.0,1.1085080568524113,"(45.471822, -110.982689)"
-110.982653,45.471848,2267.4,21634.0,1.5374354375738493,"(45.471848, -110.982653)"
-110.982636,45.471883,2267.3,21636.0,2.008940115963709,"(45.471883, -110.982636)"
-110.982623,45.471917,2267.3,21638.0,2.033352934446367,"(45.471917, -110.982623)"
-110.982592,45.471948,2267.3,21640.0,1.8401802123844495,"(45.471948, -110.982592)"
-110.982567,45.47197,2267.0,21642.0,1.511807572520129,"(45.47197, -110.982567)"
-110.982543,45.472005,2266.5,21645.0,1.1847275169235716,"(45.472005, -110.982543)"
-110.982502,45.472021,2266.2,21649.0,0.8836148911576909,"(45.472021, -110.982502)"
-110.982468,45.47204,2266.2,21653.0,0.920622177103402,"(45.47204, -110.982468)"
-110.982459,45.472066,2266.2,21656.0,1.1690291180375467,"(45.472066, -110.982459)"
-110.98243,45.472096,2266.1,21659.0,1.479432917066067,"(45.472096, -110.98243)"
-110.98242,45.472124,2265.8,21661.0,1.5307885188044361,"(45.472124, -110.98242)"
-110.982391,45.472157,2265.3,21664.0,1.614005461466673,"(45.472157, -110.982391)"
-110.982358,45.472179,2265.1,21666.0,2.0967844788368772,"(45.472179, -110.982358)"
-110.982331,45.472218,2265.2,21668.0,2.2638194289789326,"(45.472218, -110.982331)"
-110.98231,45.472253,2265.3,21670.0,1.9126806653948858,"(45.472253, -110.98231)"
-110.982285,45.472278,2264.9,21672.0,1.4128188823451109,"(45.472278, -110.982285)"
-110.98227,45.472306,2264.6,21675.0,1.316476240201005,"(45.472306, -110.98227)"
-110.98224,45.472341,2264.3,21678.0,1.5476705960810366,"(45.472341, -110.98224)"
-110.982234,45.472369,2264.4,21680.0,1.6042812552450543,"(45.472369, -110.982234)"
-110.982228,45.472398,2264.5,21682.0,1.7920233341875607,"(45.472398, -110.982228)"
-110.982225,45.472433,2264.4,21684.0,1.779171889102481,"(45.472433, -110.982225)"
-110.982211,45.47246,2264.1,21686.0,1.444161464509253,"(45.47246, -110.982211)"
-110.982171,45.47248,2263.8,21689.0,1.0999276267725289,"(45.47248, -110.982171)"
-110.982136,45.472502,2263.7,21693.0,1.1135295901694517,"(45.472502, -110.982136)"
-110.982102,45.472528,2263.8,21696.0,1.6659495270257976,"(45.472528, -110.982102)"
-110.982069,45.472556,2263.9,21698.0,2.0561976619176545,"(45.472556, -110.982069)"
-110.982054,45.472592,2263.7,21700.0,2.610638232014338,"(45.472592, -110.982054)"
-110.982054,45.47262,2263.4,21701.0,2.5496902242050017,"(45.47262, -110.982054)"
-110.982049,45.472655,2263.0,21703.0,1.5883759015545373,"(45.472655, -110.982049)"
-110.982028,45.472684,2263.2,21706.0,1.329171758200009,"(45.472684, -110.982028)"
-110.982026,45.472723,2263.4,21709.0,1.6450613910567466,"(45.472723, -110.982026)"
-110.982023,45.472756,2263.4,21711.0,1.5519406217421028,"(45.472756, -110.982023)"
-110.982023,45.47279,2263.2,21714.0,1.3958553015435675,"(45.47279, -110.982023)"
-110.982017,45.472817,2262.9,21716.0,1.7198963044109805,"(45.472817, -110.982017)"
-110.982004,45.47285,2262.6,21718.0,2.054340625827385,"(45.47285, -110.982004)"
-110.981966,45.472879,2262.3,21720.0,2.176938507197711,"(45.472879, -110.981966)"
-110.981928,45.472907,2262.0,21722.0,1.7404145688325192,"(45.472907, -110.981928)"
-110.981885,45.472926,2261.8,21725.0,1.3214723017531884,"(45.472926, -110.981885)"
-110.981849,45.472951,2261.7,21728.0,1.4265593697683898,"(45.472951, -110.981849)"
-110.981836,45.472977,2261.6,21730.0,1.3089424379151298,"(45.472977, -110.981836)"
-110.981833,45.473006,2261.9,21733.0,0.777098682472614,"(45.473006, -110.981833)"
-110.981811,45.473031,2262.3,21740.0,0.9259175839104548,"(45.473031, -110.981811)"
-110.98178,45.473061,2262.7,21743.0,1.4393736917694957,"(45.473061, -110.98178)"
-110.981736,45.473087,2262.6,21746.0,1.5227444460367248,"(45.473087, -110.981736)"
-110.98171,45.473108,2262.6,21748.0,1.7751490919723356,"(45.473108, -110.98171)"
-110.981684,45.473139,2262.5,21750.0,2.0748661217172337,"(45.473139, -110.981684)"
-110.981658,45.473173,2262.5,21752.0,1.9791812377534472,"(45.473173, -110.981658)"
-110.981637,45.473202,2262.4,21754.0,1.8486457352767705,"(45.473202, -110.981637)"
-110.981626,45.473235,2262.4,21756.0,1.9738894516674126,"(45.473235, -110.981626)"
-110.981624,45.473272,2262.3,21758.0,2.0722217533522347,"(45.473272, -110.981624)"
